Show,EpId,ClipId,y
MyStutteringLife,7,156,NoStutteredWords
MyStutteringLife,7,161,Interjection
MyStutteringLife,7,176,Unsure
MyStutteringLife,7,184,Interjection
MyStutteringLife,8,6,Interjection
MyStutteringLife,8,23,NoStutteredWords
MyStutteringLife,8,27,Interjection
MyStutteringLife,8,28,NoStutteredWords
MyStutteringLife,8,31,NoStutteredWords
MyStutteringLife,8,32,Interjection
MyStutteringLife,8,34,NoStutteredWords
MyStutteringLife,9,0,NoStutteredWords
MyStutteringLife,9,1,NoStutteredWords
MyStutteringLife,9,3,NoStutteredWords
MyStutteringLife,9,4,NoStutteredWords
MyStutteringLife,9,21,NoStutteredWords
MyStutteringLife,9,31,Rep
MyStutteringLife,9,38,NoStutteredWords
MyStutteringLife,10,0,NoStutteredWords
MyStutteringLife,10,9,NoStutteredWords
MyStutteringLife,10,16,NoStutteredWords
MyStutteringLife,10,24,Rep
MyStutteringLife,10,30,NoStutteredWords
MyStutteringLife,10,34,NoStutteredWords
MyStutteringLife,10,37,Rep
MyStutteringLife,11,6,NoStutteredWords
MyStutteringLife,11,7,Unsure
MyStutteringLife,11,8,Unsure
MyStutteringLife,11,37,NoStutteredWords
MyStutteringLife,12,8,NoStutteredWords
MyStutteringLife,12,16,NoStutteredWords
MyStutteringLife,12,23,NoStutteredWords
MyStutteringLife,12,32,NoStutteredWords
MyStutteringLife,13,1,NoStutteredWords
MyStutteringLife,13,20,NoSpeech
MyStutteringLife,13,23,NoStutteredWords
MyStutteringLife,13,24,NoStutteredWords
MyStutteringLife,13,30,NoSpeech
MyStutteringLife,13,31,NoStutteredWords
MyStutteringLife,13,34,Rep
MyStutteringLife,14,20,Interjection
MyStutteringLife,14,22,Block
MyStutteringLife,14,26,Rep
MyStutteringLife,14,29,NoStutteredWords
MyStutteringLife,15,6,NoStutteredWords
MyStutteringLife,15,10,NoStutteredWords
MyStutteringLife,15,16,NoStutteredWords
MyStutteringLife,16,27,Interjection
MyStutteringLife,16,34,Unsure
MyStutteringLife,17,7,NoStutteredWords
MyStutteringLife,17,9,NoStutteredWords
MyStutteringLife,17,14,NoStutteredWords
MyStutteringLife,17,17,NoStutteredWords
MyStutteringLife,17,22,Unsure
MyStutteringLife,18,13,Interjection
MyStutteringLife,18,16,NoStutteredWords
MyStutteringLife,18,23,NoStutteredWords
MyStutteringLife,18,30,NoStutteredWords
MyStutteringLife,19,0,NoStutteredWords
MyStutteringLife,19,5,NoStutteredWords
MyStutteringLife,19,17,NoStutteredWords
MyStutteringLife,19,20,NoStutteredWords
MyStutteringLife,19,25,NoStutteredWords
MyStutteringLife,19,31,NoStutteredWords
MyStutteringLife,19,36,NoStutteredWords
MyStutteringLife,19,37,NoStutteredWords
MyStutteringLife,20,1,NoStutteredWords
MyStutteringLife,20,4,NoStutteredWords
MyStutteringLife,20,8,Interjection
MyStutteringLife,20,15,Interjection
MyStutteringLife,20,23,Block
MyStutteringLife,20,32,Prolongation
MyStutteringLife,21,1,NoStutteredWords
MyStutteringLife,21,2,NoStutteredWords
MyStutteringLife,21,5,NoStutteredWords
MyStutteringLife,21,11,NoStutteredWords
MyStutteringLife,21,18,NoStutteredWords
MyStutteringLife,21,25,NoStutteredWords
MyStutteringLife,21,37,NoStutteredWords
MyStutteringLife,22,0,NoStutteredWords
MyStutteringLife,22,9,NoStutteredWords
MyStutteringLife,22,18,NoStutteredWords
MyStutteringLife,22,23,NoStutteredWords
MyStutteringLife,22,34,NoStutteredWords
MyStutteringLife,22,35,NoStutteredWords
MyStutteringLife,22,36,Interjection
MyStutteringLife,23,5,NoStutteredWords
MyStutteringLife,23,7,Rep
MyStutteringLife,23,23,NoStutteredWords
MyStutteringLife,23,28,NoStutteredWords
MyStutteringLife,23,38,NoStutteredWords
MyStutteringLife,23,41,NoStutteredWords
MyStutteringLife,23,43,NoStutteredWords
MyStutteringLife,23,66,NoStutteredWords
MyStutteringLife,23,68,Block
MyStutteringLife,23,70,NoStutteredWords
MyStutteringLife,23,77,NoStutteredWords
MyStutteringLife,23,79,NoStutteredWords
MyStutteringLife,23,87,Block
MyStutteringLife,23,88,NoSpeech
MyStutteringLife,23,104,NoStutteredWords
MyStutteringLife,23,110,NoStutteredWords
MyStutteringLife,23,138,Rep
MyStutteringLife,23,161,Interjection
MyStutteringLife,23,162,Rep
MyStutteringLife,24,8,NoStutteredWords
MyStutteringLife,24,25,NoStutteredWords
MyStutteringLife,24,30,NoStutteredWords
MyStutteringLife,24,31,NoStutteredWords
MyStutteringLife,24,36,Prolongation
MyStutteringLife,24,37,NoStutteredWords
MyStutteringLife,25,1,NoStutteredWords
MyStutteringLife,25,6,NoStutteredWords
MyStutteringLife,25,7,NoStutteredWords
MyStutteringLife,25,8,Block
MyStutteringLife,25,9,NoStutteredWords
MyStutteringLife,25,19,NoStutteredWords
MyStutteringLife,26,0,NoStutteredWords
MyStutteringLife,26,1,NoStutteredWords
MyStutteringLife,26,2,NoStutteredWords
MyStutteringLife,26,3,NoStutteredWords
MyStutteringLife,26,5,Rep
MyStutteringLife,26,8,NoStutteredWords
MyStutteringLife,26,9,NoStutteredWords
MyStutteringLife,26,10,Prolongation
MyStutteringLife,26,11,NoStutteredWords
MyStutteringLife,26,15,NoStutteredWords
MyStutteringLife,26,16,NoStutteredWords
MyStutteringLife,26,20,NoStutteredWords
MyStutteringLife,26,21,NoStutteredWords
MyStutteringLife,26,22,NoStutteredWords
MyStutteringLife,26,23,NoStutteredWords
MyStutteringLife,26,27,NoStutteredWords
MyStutteringLife,26,30,NoStutteredWords
MyStutteringLife,26,33,NoStutteredWords
MyStutteringLife,26,36,NoStutteredWords
MyStutteringLife,26,38,NoStutteredWords
MyStutteringLife,27,1,NoStutteredWords
MyStutteringLife,27,22,NoStutteredWords
MyStutteringLife,27,26,NoStutteredWords
MyStutteringLife,27,34,NoStutteredWords
MyStutteringLife,27,35,NoStutteredWords
MyStutteringLife,28,6,Block
MyStutteringLife,28,9,Rep
MyStutteringLife,28,13,NoStutteredWords
MyStutteringLife,28,14,NoStutteredWords
MyStutteringLife,28,21,NoStutteredWords
MyStutteringLife,28,26,NoStutteredWords
MyStutteringLife,28,29,Rep
MyStutteringLife,28,35,NoStutteredWords
MyStutteringLife,28,37,NoStutteredWords
MyStutteringLife,29,0,NoStutteredWords
MyStutteringLife,29,4,NoSpeech
MyStutteringLife,29,5,NoStutteredWords
MyStutteringLife,29,22,NoStutteredWords
MyStutteringLife,29,24,NoStutteredWords
MyStutteringLife,29,32,NoStutteredWords
MyStutteringLife,29,39,NoSpeech
MyStutteringLife,30,2,NoStutteredWords
MyStutteringLife,30,3,NoStutteredWords
MyStutteringLife,30,16,NoSpeech
MyStutteringLife,30,35,NoStutteredWords
MyStutteringLife,30,44,NoStutteredWords
MyStutteringLife,30,45,NoStutteredWords
MyStutteringLife,30,51,Prolongation
MyStutteringLife,30,56,NoStutteredWords
MyStutteringLife,30,60,NoStutteredWords
MyStutteringLife,30,64,Rep
MyStutteringLife,30,84,NoStutteredWords
MyStutteringLife,30,86,NoStutteredWords
MyStutteringLife,30,92,NoStutteredWords
MyStutteringLife,30,101,NoSpeech
MyStutteringLife,30,105,NoStutteredWords
MyStutteringLife,30,108,NoSpeech
MyStutteringLife,30,111,Rep
MyStutteringLife,30,118,NoStutteredWords
MyStutteringLife,30,136,NoStutteredWords
MyStutteringLife,30,148,NoStutteredWords
MyStutteringLife,30,150,NoSpeech
MyStutteringLife,30,154,NoStutteredWords
MyStutteringLife,30,156,NoStutteredWords
MyStutteringLife,30,158,NoStutteredWords
MyStutteringLife,30,162,Rep
MyStutteringLife,30,163,NoStutteredWords
MyStutteringLife,30,164,NoStutteredWords
MyStutteringLife,30,166,NoStutteredWords
MyStutteringLife,30,168,NoStutteredWords
MyStutteringLife,30,176,NoStutteredWords
MyStutteringLife,31,2,NoStutteredWords
MyStutteringLife,31,9,NoStutteredWords
MyStutteringLife,31,10,NoStutteredWords
MyStutteringLife,31,16,NoStutteredWords
MyStutteringLife,31,22,NoStutteredWords
MyStutteringLife,31,29,NoStutteredWords
MyStutteringLife,31,39,NoStutteredWords
MyStutteringLife,32,0,NoStutteredWords
MyStutteringLife,32,17,NoStutteredWords
MyStutteringLife,32,20,NoSpeech
MyStutteringLife,32,50,NoStutteredWords
MyStutteringLife,32,54,Prolongation
MyStutteringLife,32,109,NoStutteredWords
MyStutteringLife,32,111,NoStutteredWords
MyStutteringLife,32,113,Block
MyStutteringLife,32,135,Rep
MyStutteringLife,32,139,Rep
MyStutteringLife,32,142,NoStutteredWords
MyStutteringLife,32,156,NoStutteredWords
MyStutteringLife,33,14,NoStutteredWords
MyStutteringLife,33,20,NoStutteredWords
MyStutteringLife,33,30,NoStutteredWords
MyStutteringLife,34,5,NoStutteredWords
MyStutteringLife,34,16,Prolongation
MyStutteringLife,34,20,NoStutteredWords
MyStutteringLife,34,27,NoStutteredWords
MyStutteringLife,34,28,Block
MyStutteringLife,34,31,NoStutteredWords
MyStutteringLife,34,37,NoStutteredWords
MyStutteringLife,34,38,Prolongation
MyStutteringLife,35,15,Rep
MyStutteringLife,35,42,NoStutteredWords
MyStutteringLife,35,51,NoStutteredWords
MyStutteringLife,35,71,NoStutteredWords
MyStutteringLife,35,127,Rep
MyStutteringLife,35,142,NoSpeech
MyStutteringLife,35,146,Rep
MyStutteringLife,35,148,Unsure
MyStutteringLife,35,157,NoStutteredWords
MyStutteringLife,35,179,Rep
MyStutteringLife,35,205,Prolongation
MyStutteringLife,36,2,NoStutteredWords
MyStutteringLife,36,5,NoStutteredWords
MyStutteringLife,36,6,Rep
MyStutteringLife,36,10,NoStutteredWords
MyStutteringLife,36,13,NoStutteredWords
MyStutteringLife,36,16,NoStutteredWords
MyStutteringLife,36,18,NoStutteredWords
MyStutteringLife,36,24,NoStutteredWords
MyStutteringLife,36,26,NoStutteredWords
MyStutteringLife,36,27,NoStutteredWords
MyStutteringLife,36,32,NoStutteredWords
MyStutteringLife,36,34,NoStutteredWords
MyStutteringLife,36,35,NoStutteredWords
MyStutteringLife,36,36,NoStutteredWords
MyStutteringLife,37,1,NoStutteredWords
MyStutteringLife,37,5,NoStutteredWords
MyStutteringLife,37,6,NoStutteredWords
MyStutteringLife,37,8,Prolongation
MyStutteringLife,37,13,NoStutteredWords
MyStutteringLife,37,16,NoStutteredWords
MyStutteringLife,37,17,NoStutteredWords
MyStutteringLife,37,19,NoStutteredWords
MyStutteringLife,37,28,NoStutteredWords
MyStutteringLife,37,29,Prolongation
MyStutteringLife,37,37,NoStutteredWords
MyStutteringLife,38,2,NoStutteredWords
MyStutteringLife,38,6,Interjection
MyStutteringLife,38,13,NoStutteredWords
MyStutteringLife,38,22,NoStutteredWords
MyStutteringLife,39,2,NoStutteredWords
MyStutteringLife,39,12,NoStutteredWords
MyStutteringLife,39,17,Interjection
MyStutteringLife,39,18,NoStutteredWords
MyStutteringLife,39,21,NoStutteredWords
MyStutteringLife,39,29,Interjection
MyStutteringLife,39,30,Block
MyStutteringLife,39,37,NoStutteredWords
StrongVoices,0,1,NoStutteredWords
StrongVoices,0,7,NoStutteredWords
StrongVoices,0,9,NoStutteredWords
StrongVoices,0,16,NoStutteredWords
StrongVoices,0,19,NoStutteredWords
StrongVoices,0,27,NoStutteredWords
StrongVoices,0,36,NoStutteredWords
StrongVoices,1,1,NoStutteredWords
StrongVoices,1,3,NoStutteredWords
StrongVoices,1,10,NoStutteredWords
StrongVoices,1,14,NoStutteredWords
StrongVoices,1,15,NoStutteredWords
StrongVoices,1,16,NoStutteredWords
StrongVoices,1,17,NoStutteredWords
StrongVoices,1,19,NoStutteredWords
StrongVoices,1,22,NoStutteredWords
StrongVoices,1,29,NoStutteredWords
StrongVoices,1,30,NoStutteredWords
StrongVoices,1,31,NoStutteredWords
StrongVoices,1,32,NoStutteredWords
StrongVoices,1,33,NoStutteredWords
StrongVoices,1,37,NoStutteredWords
StrongVoices,2,9,Prolongation
StrongVoices,2,14,NoStutteredWords
StrongVoices,2,19,NoStutteredWords
StrongVoices,2,20,NoStutteredWords
StrongVoices,2,25,NoStutteredWords
StrongVoices,2,32,NoStutteredWords
StrongVoices,2,34,NoStutteredWords
StrongVoices,2,35,NoStutteredWords
StrongVoices,3,1,Rep
StrongVoices,3,3,NoStutteredWords
StrongVoices,3,16,NoStutteredWords
StrongVoices,3,23,Interjection
StrongVoices,3,29,NoStutteredWords
StrongVoices,3,38,NoStutteredWords
StrongVoices,4,0,NoStutteredWords
StrongVoices,4,5,NoStutteredWords
StrongVoices,4,11,NoStutteredWords
StrongVoices,4,15,NoStutteredWords
StrongVoices,4,17,Interjection
StrongVoices,4,19,NoStutteredWords
StrongVoices,4,22,Interjection
StrongVoices,4,24,NoStutteredWords
StrongVoices,4,27,NoStutteredWords
StrongVoices,4,31,NoStutteredWords
StrongVoices,4,35,NoStutteredWords
StrongVoices,4,37,NoStutteredWords
StrongVoices,5,2,NoStutteredWords
StrongVoices,5,5,NoStutteredWords
StrongVoices,5,24,NoStutteredWords
StrongVoices,5,33,NoStutteredWords
StrongVoices,6,12,NoStutteredWords
StrongVoices,6,16,NoStutteredWords
StrongVoices,6,19,NoStutteredWords
StrongVoices,6,22,NoStutteredWords
StrongVoices,6,27,Interjection
StrongVoices,6,44,NoStutteredWords
StrongVoices,6,46,NoStutteredWords
StrongVoices,6,53,NoStutteredWords
StrongVoices,6,64,NoStutteredWords
StrongVoices,6,67,NoStutteredWords
StrongVoices,6,69,Interjection
StrongVoices,6,70,NoStutteredWords
StrongVoices,6,74,Rep
StrongVoices,6,79,NoStutteredWords
StrongVoices,6,106,NoStutteredWords
StrongVoices,6,107,NoStutteredWords
StrongVoices,6,128,NoStutteredWords
StrongVoices,6,136,NoStutteredWords
StrongVoices,6,139,NoStutteredWords
StrongVoices,6,165,Block
StrongVoices,6,172,NoStutteredWords
StrongVoices,6,179,Block
StrongVoices,6,184,NoStutteredWords
StrongVoices,6,186,NoStutteredWords
StrongVoices,6,196,NoStutteredWords
StrongVoices,6,201,Block
StrongVoices,6,209,NoStutteredWords
StrongVoices,7,3,NoStutteredWords
StrongVoices,7,5,NoStutteredWords
StrongVoices,7,10,NoStutteredWords
StrongVoices,7,11,NoStutteredWords
StrongVoices,7,16,NoStutteredWords
StrongVoices,7,17,NoStutteredWords
StrongVoices,7,22,NoStutteredWords
StrongVoices,7,24,NoStutteredWords
StrongVoices,7,28,Prolongation
StrongVoices,7,30,Interjection
StrongVoices,7,32,NoStutteredWords
StrongVoices,7,33,NoStutteredWords
StrongVoices,7,34,NoStutteredWords
StrongVoices,8,13,NoStutteredWords
StrongVoices,8,14,NoStutteredWords
StrongVoices,8,24,NoStutteredWords
StrongVoices,8,26,NoStutteredWords
StrongVoices,8,33,NoStutteredWords
StrongVoices,9,2,NoStutteredWords
StrongVoices,9,9,NoStutteredWords
StrongVoices,9,13,NoStutteredWords
StrongVoices,9,18,Prolongation
StrongVoices,9,23,NoStutteredWords
StrongVoices,9,26,NoStutteredWords
StrongVoices,9,27,NoStutteredWords
StrongVoices,9,29,NoStutteredWords
StrongVoices,9,31,NoStutteredWords
StrongVoices,9,37,NoStutteredWords
StrongVoices,9,38,NoStutteredWords
StrongVoices,10,4,Prolongation
StrongVoices,10,13,Interjection
StrongVoices,10,23,NoStutteredWords
StrongVoices,10,26,NoStutteredWords
StrongVoices,10,42,Interjection
StrongVoices,10,56,NoStutteredWords
StrongVoices,10,79,NoStutteredWords
StrongVoices,10,80,NoStutteredWords
StrongVoices,10,84,NoStutteredWords
StrongVoices,10,96,NoStutteredWords
StrongVoices,10,99,NoStutteredWords
StrongVoices,10,103,NoStutteredWords
StrongVoices,10,105,Prolongation
StrongVoices,10,106,NoStutteredWords
StrongVoices,10,109,Unsure
StrongVoices,10,120,NoStutteredWords
StrongVoices,10,148,NoStutteredWords
StrongVoices,10,149,NoStutteredWords
StrongVoices,10,151,NoStutteredWords
StrongVoices,10,167,NoStutteredWords
StrongVoices,10,179,NoStutteredWords
StrongVoices,10,182,NoStutteredWords
StrongVoices,10,189,NoStutteredWords
StrongVoices,10,192,NoStutteredWords
StrongVoices,10,193,NoStutteredWords
StrongVoices,10,196,NoStutteredWords
StrongVoices,10,208,NoStutteredWords
StrongVoices,11,0,NoStutteredWords
StrongVoices,11,7,NoStutteredWords
StrongVoices,11,9,NoStutteredWords
StrongVoices,11,11,NoStutteredWords
StrongVoices,11,20,NoStutteredWords
StrongVoices,11,34,NoStutteredWords
StrongVoices,12,5,NoStutteredWords
StrongVoices,12,9,NoStutteredWords
StrongVoices,12,11,NoStutteredWords
StrongVoices,12,12,NoStutteredWords
StrongVoices,12,13,NoStutteredWords
StrongVoices,12,18,NoStutteredWords
StrongVoices,12,20,NoStutteredWords
StrongVoices,12,27,NoStutteredWords
StrongVoices,12,30,NoStutteredWords
StrongVoices,12,39,NoStutteredWords
StrongVoices,13,1,NoStutteredWords
StrongVoices,13,2,NoStutteredWords
StrongVoices,13,4,NoStutteredWords
StrongVoices,13,8,NoStutteredWords
StrongVoices,13,10,NoStutteredWords
StrongVoices,13,12,NoStutteredWords
StrongVoices,13,19,NoStutteredWords
StrongVoices,13,20,NoStutteredWords
StrongVoices,13,24,NoStutteredWords
StrongVoices,13,25,NoStutteredWords
StrongVoices,13,30,NoStutteredWords
StrongVoices,13,31,NoStutteredWords
StrongVoices,13,33,NoStutteredWords
StrongVoices,13,35,NoStutteredWords
StrongVoices,13,38,NoStutteredWords
StrongVoices,14,5,NoStutteredWords
StrongVoices,14,6,NoStutteredWords
StrongVoices,14,11,NoStutteredWords
StrongVoices,14,15,NoStutteredWords
StrongVoices,14,18,NoStutteredWords
StrongVoices,14,25,NoStutteredWords
StrongVoices,14,26,NoStutteredWords
StrongVoices,14,31,NoStutteredWords
StrongVoices,15,3,NoStutteredWords
StrongVoices,15,5,Prolongation
StrongVoices,15,7,NoStutteredWords
StrongVoices,15,17,NoStutteredWords
StrongVoices,15,18,NoStutteredWords
StrongVoices,15,19,NoStutteredWords
StrongVoices,15,29,NoStutteredWords
StrongVoices,15,32,NoStutteredWords
StrongVoices,15,36,NoStutteredWords
StrongVoices,15,37,NoStutteredWords
StrongVoices,15,38,NoStutteredWords
StrongVoices,15,39,NoStutteredWords
StrongVoices,16,5,NoStutteredWords
StrongVoices,16,6,NoStutteredWords
StrongVoices,16,10,NoStutteredWords
StrongVoices,16,12,Prolongation
StrongVoices,16,13,NoStutteredWords
StrongVoices,16,14,NoStutteredWords
StrongVoices,16,17,NoStutteredWords
StrongVoices,16,32,NoStutteredWords
StrongVoices,16,33,NoStutteredWords
StrongVoices,17,3,NoStutteredWords
StrongVoices,17,5,NoStutteredWords
StrongVoices,17,17,Prolongation
StrongVoices,17,21,NoStutteredWords
StrongVoices,17,23,Prolongation
StrongVoices,17,27,Prolongation
StrongVoices,18,1,NoStutteredWords
StrongVoices,18,8,NoStutteredWords
StrongVoices,18,10,NoStutteredWords
StrongVoices,18,29,NoStutteredWords
StrongVoices,18,32,NoStutteredWords
StrongVoices,18,35,Interjection
StrongVoices,19,6,NoStutteredWords
StrongVoices,19,18,NoStutteredWords
StrongVoices,19,31,NoStutteredWords
StrongVoices,19,37,NoStutteredWords
StrongVoices,20,3,NoStutteredWords
StrongVoices,20,5,NoStutteredWords
StrongVoices,20,7,NoStutteredWords
StrongVoices,20,8,NoStutteredWords
StrongVoices,20,9,NoStutteredWords
StrongVoices,20,10,Prolongation
StrongVoices,20,13,NoStutteredWords
StrongVoices,20,17,NoStutteredWords
StrongVoices,20,19,NoStutteredWords
StrongVoices,20,22,Prolongation
StrongVoices,20,23,NoStutteredWords
StrongVoices,20,30,NoStutteredWords
StrongVoices,20,35,NoStutteredWords
StrongVoices,20,37,NoStutteredWords
StrongVoices,20,39,NoStutteredWords
StrongVoices,21,5,NoStutteredWords
StrongVoices,21,13,Prolongation
StrongVoices,21,14,NoStutteredWords
StrongVoices,21,17,NoStutteredWords
StrongVoices,21,21,Prolongation
StrongVoices,21,26,NoStutteredWords
StrongVoices,21,32,NoStutteredWords
StrongVoices,21,34,NoStutteredWords
StrongVoices,21,38,NoStutteredWords
StrongVoices,21,44,NoStutteredWords
StrongVoices,21,59,Prolongation
StrongVoices,21,62,NoStutteredWords
StrongVoices,21,64,NoStutteredWords
StrongVoices,21,71,NoStutteredWords
StrongVoices,21,82,NoStutteredWords
StrongVoices,21,85,NoStutteredWords
StrongVoices,21,94,NoStutteredWords
StrongVoices,21,133,NoStutteredWords
StrongVoices,21,150,Prolongation
StrongVoices,21,151,NoStutteredWords
StrongVoices,21,157,NoStutteredWords
StrongVoices,21,171,NoStutteredWords
StrongVoices,21,175,Rep
StrongVoices,21,185,NoStutteredWords
StrongVoices,22,8,NoStutteredWords
StrongVoices,22,9,NoStutteredWords
StrongVoices,22,10,NoStutteredWords
StrongVoices,22,12,NoStutteredWords
StrongVoices,22,13,NoStutteredWords
StrongVoices,22,25,NoStutteredWords
StrongVoices,22,26,Prolongation
StrongVoices,22,28,NoStutteredWords
StrongVoices,22,35,Rep
StrongVoices,23,5,Prolongation
StrongVoices,23,9,NoStutteredWords
StrongVoices,23,28,NoStutteredWords
StrongVoices,23,30,NoStutteredWords
StrongVoices,23,40,Block
StrongVoices,23,41,NoStutteredWords
StrongVoices,23,48,NoStutteredWords
StrongVoices,23,55,NoStutteredWords
StrongVoices,23,81,NoStutteredWords
StrongVoices,23,86,Prolongation
StrongVoices,23,92,NoStutteredWords
StrongVoices,23,99,Unsure
StrongVoices,23,115,Interjection
StrongVoices,23,119,NoStutteredWords
StrongVoices,23,142,Prolongation
StrongVoices,23,154,Prolongation
StrongVoices,23,185,Prolongation
StrongVoices,23,190,NoStutteredWords
StrongVoices,23,218,NoStutteredWords
StrongVoices,23,224,Prolongation
StrongVoices,23,227,NoStutteredWords
StrongVoices,23,234,Block
StrongVoices,23,240,NoStutteredWords
StrongVoices,23,243,Interjection
StrongVoices,23,254,NoStutteredWords
StrongVoices,23,264,NoStutteredWords
StrongVoices,23,267,NoStutteredWords
StrongVoices,24,1,NoStutteredWords
StrongVoices,24,2,NoStutteredWords
StrongVoices,24,10,NoStutteredWords
StrongVoices,24,15,NoStutteredWords
StrongVoices,24,28,NoStutteredWords
StrongVoices,24,33,NoStutteredWords
StrongVoices,24,35,NoStutteredWords
StrongVoices,24,37,NoStutteredWords
StrongVoices,24,39,NoStutteredWords
StrongVoices,25,5,Block
StrongVoices,25,20,NoStutteredWords
StrongVoices,25,22,NoStutteredWords
StrongVoices,25,28,Prolongation
StrongVoices,26,2,NoStutteredWords
StrongVoices,26,9,NoStutteredWords
StrongVoices,26,10,NoStutteredWords
StrongVoices,26,23,Block
StrongVoices,26,26,NoStutteredWords
StrongVoices,27,6,Prolongation
StrongVoices,27,14,NoStutteredWords
StrongVoices,27,30,NoStutteredWords
StrongVoices,27,35,NoStutteredWords
StrongVoices,27,39,NoStutteredWords
StrongVoices,28,1,NoStutteredWords
StrongVoices,28,3,NoStutteredWords
StrongVoices,28,4,NoStutteredWords
StrongVoices,28,5,NoStutteredWords
StrongVoices,28,8,NoStutteredWords
StrongVoices,28,12,NoStutteredWords
StrongVoices,28,13,NoStutteredWords
StrongVoices,28,19,NoStutteredWords
StrongVoices,28,23,NoStutteredWords
StrongVoices,28,28,NoStutteredWords
StrongVoices,28,32,NoStutteredWords
StrongVoices,28,35,NoStutteredWords
StrongVoices,28,38,NoStutteredWords
StrongVoices,29,0,NoStutteredWords
StrongVoices,29,3,NoStutteredWords
StrongVoices,29,5,NoStutteredWords
StrongVoices,29,6,NoStutteredWords
StrongVoices,29,17,Interjection
StrongVoices,29,18,Block
StrongVoices,29,19,NoStutteredWords
StrongVoices,29,24,NoStutteredWords
StrongVoices,29,25,NoStutteredWords
StrongVoices,29,33,NoStutteredWords
StrongVoices,30,0,NoStutteredWords
StrongVoices,30,2,NoStutteredWords
StrongVoices,30,3,NoStutteredWords
StrongVoices,30,9,NoStutteredWords
StrongVoices,30,10,NoStutteredWords
StrongVoices,30,13,NoStutteredWords
StrongVoices,30,29,NoStutteredWords
StrongVoices,30,30,NoStutteredWords
StrongVoices,30,38,NoStutteredWords
StrongVoices,31,0,NoStutteredWords
StrongVoices,31,1,NoStutteredWords
StrongVoices,31,12,NoStutteredWords
StrongVoices,31,15,NoStutteredWords
StrongVoices,31,18,NoStutteredWords
StrongVoices,31,22,NoStutteredWords
StrongVoices,31,24,NoStutteredWords
StrongVoices,31,27,NoStutteredWords
StrongVoices,31,30,NoStutteredWords
StrongVoices,31,32,NoStutteredWords
StrongVoices,32,6,NoStutteredWords
StrongVoices,32,9,NoStutteredWords
StrongVoices,32,10,NoStutteredWords
StrongVoices,32,21,NoStutteredWords
StrongVoices,32,32,NoStutteredWords
StrongVoices,32,44,NoStutteredWords
StrongVoices,32,47,NoStutteredWords
StrongVoices,32,52,Prolongation
StrongVoices,32,54,NoStutteredWords
StrongVoices,32,61,NoStutteredWords
StrongVoices,32,78,NoStutteredWords
StrongVoices,32,82,NoStutteredWords
StrongVoices,32,86,NoStutteredWords
StrongVoices,32,99,NoStutteredWords
StrongVoices,32,116,NoStutteredWords
StrongVoices,32,121,NoStutteredWords
StrongVoices,32,122,NoStutteredWords
StrongVoices,32,134,NoStutteredWords
StrongVoices,32,137,NoStutteredWords
StrongVoices,32,139,Prolongation
StrongVoices,32,141,Prolongation
StrongVoices,32,153,NoStutteredWords
StrongVoices,32,155,NoStutteredWords
StrongVoices,32,171,NoStutteredWords
StrongVoices,32,192,NoStutteredWords
StrongVoices,32,194,NoStutteredWords
StrongVoices,32,199,NoStutteredWords
StrongVoices,33,0,NoStutteredWords
StrongVoices,33,2,NoStutteredWords
StrongVoices,33,10,NoStutteredWords
StrongVoices,33,12,NoStutteredWords
StrongVoices,33,13,NoStutteredWords
StrongVoices,33,15,NoStutteredWords
StrongVoices,33,19,Interjection
StrongVoices,33,20,NoStutteredWords
StrongVoices,33,22,NoStutteredWords
StrongVoices,33,27,NoStutteredWords
StrongVoices,33,33,Rep
StrongVoices,33,37,NoStutteredWords
StrongVoices,33,39,NoStutteredWords
StrongVoices,34,5,NoStutteredWords
StrongVoices,34,16,NoStutteredWords
StrongVoices,34,17,NoStutteredWords
StrongVoices,34,22,NoStutteredWords
StrongVoices,34,24,Prolongation
StrongVoices,34,31,Rep
StrongVoices,34,35,NoStutteredWords
StrongVoices,34,38,Interjection
StutterTalk,0,5,NoStutteredWords
StutterTalk,0,7,NoSpeech
StutterTalk,0,9,Rep
StutterTalk,0,12,NoStutteredWords
StutterTalk,0,14,Interjection
StutterTalk,0,18,NoStutteredWords
StutterTalk,1,2,Prolongation
StutterTalk,1,4,NoStutteredWords
StutterTalk,1,6,Interjection
StutterTalk,1,21,Block
StutterTalk,1,37,NoStutteredWords
StutterTalk,2,0,Interjection
StutterTalk,2,19,Rep
StutterTalk,2,22,Interjection
StutterTalk,2,38,NoStutteredWords
StutterTalk,2,39,NoStutteredWords
StutterTalk,3,2,NoStutteredWords
StutterTalk,3,3,NoStutteredWords
StutterTalk,3,5,NoStutteredWords
StutterTalk,3,7,NoStutteredWords
StutterTalk,3,15,NoStutteredWords
StutterTalk,3,17,NoStutteredWords
StutterTalk,3,37,Rep
StutterTalk,4,5,NoStutteredWords
StutterTalk,4,12,NoStutteredWords
StutterTalk,4,31,NoStutteredWords
StutterTalk,4,35,NoStutteredWords
StutterTalk,4,36,Rep
StutterTalk,5,4,NoStutteredWords
StutterTalk,5,6,NoStutteredWords
StutterTalk,5,14,NoStutteredWords
StutterTalk,5,19,Rep
StutterTalk,5,27,NoStutteredWords
StutterTalk,5,31,NoStutteredWords
StutterTalk,5,34,Rep
StutterTalk,6,12,NoStutteredWords
